,factor_1,trade_date,close_chg,img_neg,tex_neg,SENT_INDEX_R_EX,opt_profit,trade_year
475,0.0,20151214,2.261499595190264,0.25,0.0,-0.3085537811637832,16.53351207513119,2015
476,0.0,20151215,0.5153477222620273,0.75,0.5,-0.337421315563308,16.52653122389315,2015
477,0.0,20151216,0.3444170345128228,0.5,0.0,-0.362531880663811,16.051647552175734,2015
478,0.0,20151217,2.3911969067069716,0.5,0.25,-0.3859798984775333,15.933865717967274,2015
479,0.035595264,20151218,-0.037266287142057,0.0,0.0,-0.4075908826251856,15.96105624785543,2015
480,0.031940266,20151221,1.5801470614341673,0.0,0.375,-0.429555671421396,15.799062431241689,2015
481,0.0,20151222,0.6686438204623224,0.25,0.25,-0.4499268835186739,16.10602016714297,2015
482,0.039607983,20151223,-0.8506516164984768,0.0,0.0,-0.2966838111902157,16.076740334454747,2015
483,0.0,20151224,-0.4499859051107502,0.5,0.0,-0.2327629864596276,16.084727765474817,2015
484,0.004022321,20151225,0.5447103994484337,0.25,0.25,-0.2227066553014066,16.085641844067723,2015
485,0.01795469,20151228,-2.4581216675763073,0.111111,0.111111,-0.2617845356054638,16.354316193097787,2015
486,0.040036403,20151229,0.9940746479580652,0.0,0.0,-0.2985529548926602,16.52076252725961,2015
487,0.038951606,20151230,0.6904058798146817,0.0,0.0,-0.3294858278629549,16.543829729896288,2015
488,0.038676277,20151231,-1.370462140784956,0.0,0.0,-0.3369888054512189,16.553447864708836,2015
489,0.049150154,20160104,-7.807046403845053,0.0,0.2,-0.1953784385642076,21.534106287536865,2016
490,0.008561778,20160105,-1.0482891842933162,0.25,0.25,-0.2454923889889953,21.658736839025128,2016
491,0.0,20160106,2.30969605858129,0.5,0.0,-0.2908899322395678,21.677476292900163,2016
492,0.007310286,20160107,-7.856607807563886,0.25,0.25,-0.2822101915496363,21.32150426315058,2016
493,0.045175217,20160108,1.3501853542105424,0.0,0.25,-0.3223221419678631,21.08716179546997,2016
494,0.044356633,20160111,-6.2092663062988995,0.0,0.25,-0.3493655677427953,20.999134752689457,2016
495,0.043893367,20160112,0.2491267440512423,0.0,0.25,-0.366070358310149,20.997861817955027,2016
496,0.043410398,20160113,-2.982309921105908,0.0,0.25,-0.3818476318853409,20.93970899009387,2016
497,0.04299313,20160114,2.9637908817159886,0.0,0.25,-0.3985774033434532,20.99685154432656,2016
498,0.0038341957,20160115,-3.4393660750558053,0.25,0.25,-0.4142906599699789,20.927388170090197,2016
499,0.0,20160118,1.3119233474855108,0.333333,0.111111,-0.4301060275909424,21.256141020667396,2016
500,0.0,20160119,3.4643971073835766,0.25,0.0,-0.4450233728229323,21.265736661146803,2016
501,0.040979877,20160120,-1.0955599288759887,0.0,0.25,-0.4598415738640379,20.188146634153192,2016
502,0.0,20160121,-3.690718005668314,0.25,0.0,-0.4718917272123451,20.042136424591728,2016
503,0.0,20160122,1.3683020594758455,0.5,0.5,-0.4824612993233418,19.330237632046757,2016
504,0.01815885,20160125,0.8892355345581748,0.111111,0.111111,-0.4969549127623565,18.86004550119915,2016
505,0.0,20160126,-6.856694769206229,0.25,0.25,-0.5113250712150781,18.82444745428009,2016
506,0.04065384,20160127,-0.848775708224736,0.0,0.5,-0.5246653892939572,19.034565425997425,2016
507,0.051825695,20160128,-3.7434129890937977,0.0,0.75,-0.5347120382398417,18.820426115464603,2016
508,0.03208285,20160129,3.5331612311617855,0.0,0.0,-0.5436917970547065,18.029051750080185,2016
509,0.033161316,20160201,-1.3918472361615477,0.0,0.125,-0.5437053771043832,17.06877511944222,2016
510,0.03556775,20160202,2.9682115067316106,0.0,0.25,-0.5315310984323284,16.803492901230182,2016
511,0.036762014,20160203,0.1381945580263277,0.0,0.25,-0.4745354096873571,16.616055247814938,2016
512,0.019400686,20160204,1.7758230520863894,0.25,0.5,-0.4695405866501079,16.373185129910876,2016
513,0.0,20160205,-0.8938165478167504,0.5,0.25,-0.3935803046219574,16.32521613860804,2016
514,0.0,20160215,-0.192672801218463,0.25,0.125,-0.3459282699848026,16.60807407812248,2016
515,0.039831318,20160216,3.7416821463001737,0.0,0.0,-0.3035811583893111,16.493856767250076,2016
516,0.0,20160217,1.204434240021035,0.25,0.0,-0.3124598502794095,16.52186179031072,2016
517,0.02344073,20160218,-0.2635957869465355,0.25,0.5,-0.3180572997199742,16.517618011027704,2016
518,0.041539457,20160219,0.2865226568464551,0.0,0.0,-0.2506199590141949,16.45895375329048,2016
519,0.017468506,20160222,2.138973973167091,0.111111,0.111111,-0.2638240383598024,15.977946765713847,2016
520,0.0035574455,20160223,-0.7225392343627068,0.25,0.25,-0.277911896240421,15.674480435732615,2016
521,0.0035663056,20160224,0.4773965328028096,0.25,0.25,-0.2882305223936601,15.576284547609587,2016
522,0.0035760512,20160225,-7.095937675123897,0.25,0.25,-0.2988217221529566,15.481543914655376,2016
523,0.035070527,20160226,0.3342432571804332,0.0,0.25,-0.3079876893132616,15.44504660296674,2016
524,0.0,20160229,-4.361100436392961,0.222222,0.111111,-0.316195317284062,15.349451065710651,2016
525,0.034373123,20160301,2.0623131136589423,0.0,0.25,-0.3265739857186622,15.279199667151923,2016
526,0.038012333,20160302,4.59390329616185,0.0,0.0,-0.3237681351857917,15.465246169359434,2016
527,0.03810843,20160303,0.2429297512740902,0.0,0.0,-0.321943190888223,15.49685414935851,2016
528,0.0,20160304,-1.3906965922519945,0.25,0.0,-0.2702076124947954,15.565956940970189,2016
529,0.040215876,20160307,1.4754871957800564,0.0,0.0,-0.2604865437149226,15.612098540435184,2016
530,0.027796114,20160308,0.4109324137042014,0.25,0.5,-0.2037165541514525,15.581646758090487,2016
531,0.043237187,20160309,-1.7851124464936197,0.0,0.0,-0.1554559223382695,15.592759540881426,2016
532,0.006511028,20160310,-1.782075134752803,0.25,0.25,-0.0861349208121431,15.792373878067108,2016
533,0.0,20160311,-0.0841368721523627,0.333333,0.0,-0.0496252790131389,15.705088201199654,2016
534,0.024933564,20160314,2.706302971771368,0.111111,0.0,-0.0179550573158932,16.147591600947308,2016
535,0.00697703,20160315,-0.3309663104551941,0.25,0.25,-0.0365681782448149,16.008008362822512,2016
536,0.035201184,20160316,-0.3706397544250173,0.0,0.5,-0.0040683125801227,15.806169353219785,2016
537,0.037227206,20160317,2.451824173978756,0.0,0.25,0.0244068028131635,15.795627365810644,2016
538,0.04723579,20160318,2.7687852586430584,0.0,0.0,0.0041839557684133,15.81554582434478,2016
539,0.04511837,20160321,2.5933950059368716,0.0,0.111111,-0.0186621793934601,15.64790121919808,2016
540,0.04582062,20160322,-0.4540910298128087,0.0,0.0,-0.0353611170781631,15.550376878974609,2016
541,0.0073961513,20160323,0.7121166109930188,0.25,0.25,0.0226434449121295,15.470001247111878,2016
542,0.045144208,20160324,-1.5625572094085105,0.0,0.0,0.0007220537072457,14.96672685955043,2016
543,0.0,20160325,0.6601057219373097,0.333333,0.0,0.0258228045344782,14.807800506722227,2016
544,0.0,20160328,-0.6931629226304858,0.375,0.125,-0.0022705814735156,14.751295992231892,2016
545,0.0,20160329,-1.5886148539209777,0.75,0.25,0.0168608716873113,14.539758453706018,2016
546,0.0,20160330,3.2314097745197,0.25,0.0,0.0352641949834218,14.530218352538684,2016
547,0.0,20160331,0.1941195354058011,0.25,0.0,0.0043354033791499,13.589737939445143,2016
548,0.03307827,20160401,-0.2348144707642885,0.0,0.25,0.0489000645738131,14.302748442621365,2016
549,0.020489972,20160405,2.126710291493139,0.111111,0.222222,0.0251877891699846,14.140108693437506,2016
550,0.030824525,20160406,0.2431287632723711,0.0,0.5,0.0030757139040453,14.24364921123284,2016
551,0.04369608,20160407,-1.5108163587557288,0.0,0.0,0.0317848426069077,14.256740522492578,2016
552,0.0426915,20160408,-0.8078255832098868,0.0,0.0,0.010040720065354,14.00636251144948,2016
553,0.0,20160411,1.8387138485410184,0.333333,0.0,-0.0063873184053761,13.992287899499525,2016
554,0.0,20160412,-0.580676835565197,0.25,0.0,-0.0225818795253015,14.035500877109577,2016
555,0.0,20160413,1.3831182099921735,0.25,0.0,0.0108570198057518,14.383675059918444,2016
556,0.0,20160414,0.8225804419847549,1.0,0.0,-0.007032044098542,14.367844590939544,2016
557,0.0,20160415,-0.0587225961218074,0.25,0.0,-0.0187064211430479,14.327011676711146,2016
558,0.018990882,20160418,-1.3964187339303602,0.125,0.25,0.0092954071804404,14.42970998016772,2016
559,0.044299103,20160419,0.3488716084861787,0.0,0.0,0.0340906830670798,14.461763698036536,2016
560,0.03353599,20160420,-3.4475279590474472,0.0,0.25,0.0564542795558004,14.457492434241829,2016
561,0.043896675,20160421,-0.948924690143682,0.0,0.0,0.0288345401489304,14.34258106046284,2016
562,0.007482715,20160422,0.693575945465108,0.25,0.25,0.0553053316895977,14.30128854991047,2016
563,0.023433058,20160425,-0.4600737342505656,0.111111,0.0,0.0298208064417484,13.863200330537994,2016
564,0.048784625,20160426,0.9503222660111276,0.5,0.75,0.051696423963412,13.861880596939658,2016
565,0.0,20160427,-0.3446925186055494,0.5,0.0,0.0241897970973613,13.567881298557992,2016
566,4.6160654e-05,20160428,-0.2380141323620743,0.25,0.0,0.0458270223848626,13.480793633418967,2016
567,0.0,20160429,-0.0873341417395812,0.5,0.0,0.0907678239043999,12.993693546828416,2016
568,0.01534982,20160503,2.468086411504,0.166667,0.25,0.1038736220118818,12.521815214025752,2016
569,0.03531389,20160504,-0.0200969356448976,0.25,0.5,0.1145202743383808,12.477622948960876,2016
570,0.02160705,20160505,0.4360200924216961,0.5,0.5,0.1263765400250575,12.619005153658785,2016
571,0.008433777,20160506,-3.388278778226772,0.25,0.25,0.0900412604650637,12.591819590179126,2016
572,0.010014909,20160509,-3.2210576422986525,0.222222,0.0,0.1303611803089655,12.79878282992869,2016
573,0.0438362,20160510,-0.0908577518285325,0.0,0.0,0.0975652845225018,12.975577468745206,2016
574,0.027345246,20160511,-0.2199435212387857,0.0,0.333333,0.1137297540437025,12.961122022337978,2016
575,0.048486177,20160512,0.0159896204520837,0.25,0.75,0.1262844853848755,13.080815907212198,2016
576,0.029655347,20160513,-0.3537708916670823,0.0,0.25,0.0912601474086947,13.10701305469066,2016
577,0.010620428,20160516,1.3252197430696278,0.333333,0.333333,0.0601128896436968,13.100938913887278,2016
578,0.0,20160517,-0.2013178401536253,1.0,0.0,0.0779503158449535,13.09616207834271,2016
579,0.00824405,20160518,-1.9530957826095816,0.25,0.25,0.0941944709110606,13.057461265531163,2016
580,0.029197447,20160519,0.2693143464792547,0.0,0.25,0.0623400062379805,13.014663960695838,2016
581,0.029275792,20160520,0.8470414644549118,0.0,0.25,0.0809233684427926,13.014756724012544,2016
582,0.018113945,20160523,1.004757452236893,0.222222,0.333333,0.0485888827762567,12.935719892687784,2016
583,0.027068773,20160524,-0.9159963242450496,0.0,0.333333,0.0190055749180394,13.07256292969457,2016
584,0.02827518,20160525,-0.2581281823435755,0.0,0.5,-0.0075133268903713,12.995399297226614,2016
585,0.0,20160526,0.3398704186773127,0.25,0.0,0.0150154008588954,13.025188628993169,2016
586,0.029159255,20160527,-0.071213203658349,0.0,0.25,0.0352338577916701,13.036347005041035,2016
587,0.0,20160530,-0.2147054994301345,0.375,0.0,0.0045884904067955,13.266952690640732,2016
588,0.04191132,20160531,3.7576481737088496,0.0,0.0,0.048266729505564,13.208736502788884,2016
589,0.0,20160601,0.2848097775130398,0.25,0.0,0.0161277785585004,13.143194629691592,2016
590,0.0,20160602,0.6403769666678327,0.5,0.25,-0.0075238559558585,13.1823648079665,2016
591,0.041041538,20160603,0.4911614974851819,0.0,0.0,0.0170011867469688,13.33515006331623,2016
592,0.027748452,20160606,0.0452435538811579,0.125,0.375,0.0379660824255072,13.30574229534658,2016
593,0.030130949,20160607,0.0367437633440603,0.0,0.25,0.0575463182419827,13.276690233093785,2016
594,0.027935766,20160608,-0.2981889152834704,0.0,0.333333,0.0742995894814694,13.252755332133887,2016
595,0.032071844,20160613,-4.05611905680574,0.071429,0.071429,0.114278680432832,13.953894987835364,2016
596,0.042115092,20160614,0.3439877127770829,0.0,0.75,0.0793003011393271,14.092325774839152,2016
597,0.0,20160616,2.173686617788917,0.666667,0.0,0.0654477977554206,13.941551873170454,2016
598,0.042659275,20160617,0.5770688272028979,0.0,0.75,0.035641995915396,13.941449002091035,2016
599,0.01831389,20160620,0.2209981271345196,0.222222,0.333333,0.0055462156316521,13.858739227137916,2016
600,0.033857066,20160621,-0.7334237654802678,0.25,0.5,-0.0219602574627676,13.798122538262144,2016
601,0.0,20160622,1.3352764126267624,0.25,0.0,-0.048272965586828,12.658256553642063,2016
602,0.008023468,20160623,-0.4583145738352057,0.25,0.25,-0.0242622919247486,12.66684697165998,2016
603,0.0,20160624,-1.0655419157798107,0.25,0.0,-0.050581048759667,12.585747595543204,2016
604,0.0,20160627,1.978268781791237,0.555556,0.111111,-0.0007841990502556,12.59853581845785,2016
605,0.0114776,20160628,0.8156514548105509,0.333333,0.333333,-0.0252449316236856,12.626767177713944,2016
606,0.04015289,20160629,0.3501288698738225,0.0,0.0,-0.0017145834522633,12.637249360042295,2016
607,0.00813456,20160630,0.0391498881431751,0.25,0.25,0.045132004820305,12.621696599520806,2016
608,0.026565857,20160701,-0.1292300811504776,0.0,0.25,0.0181988128400962,12.319692585284384,2016
609,0.0,20160704,1.7420192438116544,0.375,0.125,0.0393117033913099,12.759076045526088,2016
610,0.0,20160705,0.3197531700214862,0.5,0.0,0.0110342402422197,12.669631329879202,2016
611,0.008087125,20160706,0.3921419726913955,0.25,0.25,0.0599152428101666,12.604902205806775,2016
612,0.027240088,20160707,0.0134475817465729,0.0,0.5,0.0801763812907312,12.624969048901525,2016
613,0.0,20160708,-0.3804733752673317,0.5,0.25,0.0977925464182249,12.756297398433226,2016
614,0.026711851,20160711,-0.0617915326620033,0.0,0.333333,0.1113851991311459,12.73524197913127,2016
615,0.042983215,20160712,1.4655547161529725,0.0,0.0,0.0748420038321597,12.775893527770013,2016
616,0.0,20160713,0.5746349518641614,0.5,0.25,0.115246305772629,12.07427272782577,2016
617,0.008525457,20160714,0.006823962447533,0.25,0.25,0.0815705604513602,12.166889861281884,2016
618,0.008171694,20160715,-0.2353072537906397,0.25,0.25,0.050690876361252,12.12857312527986,2016
619,0.018995535,20160718,-0.43711203457103,0.111111,0.111111,0.0286212443788499,12.052960091572704,2016
620,0.0,20160719,0.0909704065148897,0.666667,0.333333,0.0081669082887308,11.930811264703369,2016
621,0.026149249,20160720,-0.1356036546432903,0.0,0.5,0.0367079477786829,11.876726551651526,2016
622,0.040614612,20160721,0.3132282713506518,0.0,0.0,0.0149023136799165,11.951240740143271,2016
623,0.008111472,20160722,-0.8543282156685539,0.25,0.25,-0.0055718326017485,11.99053155877244,2016
624,0.0,20160725,0.1308763480263763,0.333333,0.111111,-0.0237476709533605,12.364260782372025,2016
625,0.003956814,20160726,1.221728446698389,0.75,0.5,-0.040369318291579,12.2670418390232,2016
626,0.008116892,20160727,-3.230671649962702,0.25,0.25,0.0404155400964727,12.031911733963334,2016
627,0.025407704,20160728,-0.0311712711900558,0.0,0.25,0.0179026166858464,11.983794633310774,2016
628,0.026041789,20160729,-0.6328032564914099,0.0,0.5,0.0488142995139077,11.859114317626798,2016
629,0.008110282,20160801,-1.240137468271174,0.25,0.25,0.0270881617806133,11.859799320982212,2016
630,0.041958272,20160802,0.696842879558468,0.0,0.0,0.0542119339538739,11.005741631459983,2016
631,0.011930997,20160803,0.3209402143491635,0.25,0.25,0.1283355760562897,10.7802429365941,2016
632,0.009212826,20160804,0.5030289451687597,0.25,0.0,0.0981945394277821,10.746241589685528,2016
633,0.008308942,20160805,-0.2548641760427572,0.25,0.0,0.0716509735685927,10.503774453476543,2016
634,0.0,20160808,1.05794977371092,0.333333,0.0,0.0937362092627458,11.080952597042844,2016
635,0.0,20160809,0.8786684727712935,0.5,0.0,0.1388868010587235,11.17234428076902,2016
636,0.023816723,20160810,-0.3490806068437546,0.0,0.25,0.2052997702998283,11.46386906526481,2016
637,0.0,20160811,-0.994430259787238,0.75,0.0,0.216792783535297,11.399034559833924,2016
638,0.023485743,20160812,1.386443661971848,0.0,0.25,0.1800595107664311,11.402644397121472,2016
639,0.03322131,20160815,2.5493076175764573,0.0,0.111111,0.2453606903327757,11.758327476195312,2016
640,0.0,20160816,0.1837170018371692,0.5,0.25,0.2555136953700592,11.858246344812155,2016
641,0.014969724,20160817,0.137227391325756,0.25,0.0,0.2693855892545109,12.27274570883937,2016
642,0.02561519,20160818,-0.0999629235877708,0.0,0.333333,0.2812981614514306,12.170095119704037,2016
643,0.0,20160819,0.1127758651446653,0.5,0.0,0.3394145577055551,12.0378328505079,2016
644,0.015338452,20160822,-1.0435377465729312,0.222222,0.111111,0.3424403804651101,11.971222078088603,2016
645,0.019880584,20160823,0.1630970220305228,0.25,0.0,0.3439716838017743,12.202283173249263,2016
646,0.035896625,20160824,0.005372611254395,0.25,0.5,0.3697973489532264,12.05261437876766,2016
647,0.03549023,20160825,-0.6533570817543466,0.25,0.5,0.3207378015651818,12.37128156514448,2016
648,0.025692083,20160826,0.1990432612312798,0.5,0.5,0.2754827179893033,11.463374194166915,2016
649,0.031608947,20160829,0.1500756605508746,0.222222,0.444444,0.3312331712897937,11.773163977675123,2016
650,0.024370987,20160830,0.0623860056375491,0.0,0.25,0.2846185921462424,11.493410986989872,2016
651,0.020267691,20160831,0.2524954378900546,0.25,0.0,0.31373450922143,11.440116114890923,2016
652,0.016022211,20160901,-0.7615702479338737,0.25,0.25,0.3153760420761803,11.217160403052285,2016
653,0.023952836,20160902,-0.073285392472433,0.0,0.25,0.3379698870323836,10.98099890269864,2016
654,0.01584171,20160905,0.3637787991549235,0.222222,0.111111,0.3393633931992935,11.236719384040471,2016
655,0.016903223,20160906,1.1727021349033029,0.25,0.25,0.3404571211039403,11.175936954222529,2016
656,0.03656626,20160907,-0.0094386661112944,0.25,0.5,0.2942840318597299,11.106994507563876,2016
657,0.048030626,20160908,0.2230608379453658,0.0,0.0,0.2531959518210992,11.076251667917353,2016
658,0.04740127,20160909,-0.6533605788721419,0.333333,0.666667,0.2880471698708179,11.01273703519181,2016
659,0.04942241,20160912,-2.4000065951233163,0.0,0.0,0.2928595614882214,11.082632964242231,2016
660,0.02716968,20160913,0.3860107018721859,0.5,0.5,0.2977657705162591,10.994479327573716,2016
661,0.051544014,20160914,-0.5763688760806795,0.0,0.0,0.3533699041773376,10.942072103942548,2016
662,0.013876759,20160919,0.9664656722733644,0.266667,0.2,0.3777383983785793,10.894158098411372,2016
663,0.024926059,20160920,-0.0745990302126187,0.0,0.25,0.3750672473429506,11.09926718776292,2016
664,0.018851105,20160921,0.2220768272582107,0.25,0.25,0.3969421858724046,11.086253916268596,2016
665,0.023081629,20160922,0.6459226524885953,0.25,0.0,0.3450887579877786,11.050569648105082,2016
666,0.015830506,20160923,-0.3987459668030491,0.25,0.25,0.2977221121581754,11.066785581960527,2016
667,0.027609825,20160926,-1.9130017324511028,0.111111,0.333333,0.3011535299787008,11.02883303054234,2016
668,0.02322241,20160927,0.6649997340001157,0.0,0.25,0.2567444108864827,11.087256495465832,2016
669,0.0154166715,20160928,-0.2010358313074722,0.25,0.0,0.2169411311252062,11.096730006341264,2016
670,0.030484155,20160929,0.3605176032993151,0.0,0.666667,0.2764157838861414,10.961567723168974,2016
671,0.0,20160930,0.4092435431752861,0.5,0.0,0.2334749036188835,10.960505805763823,2016
672,0.027341831,20161010,1.6866355572371594,0.08,0.12,0.2987607472511144,10.836883848493867,2016
673,0.04989967,20161011,0.5539891351981296,0.0,0.0,0.3065817570798278,10.982340131506756,2016
674,0.023691017,20161012,-0.0470763335553514,0.0,0.25,0.3157578722057584,11.112109360866231,2016
675,0.025902377,20161013,0.1225795172917321,0.25,0.0,0.3986384866963423,11.16703810157623,2016
676,0.0187275,20161014,-0.0603930478152658,0.25,0.25,0.3989663275493647,11.184303582169209,2016
677,0.044711675,20161017,-0.8669789544866968,0.111111,0.0,0.3947254256245242,11.18503587128234,2016
678,0.027211737,20161018,1.4314771542134563,0.0,0.5,0.3908747374943398,11.154358230626563,2016
679,0.037327625,20161019,-0.1191734310705405,0.25,0.5,0.4371426536588612,11.08945190050673,2016
680,0.052619115,20161020,0.1868527690229715,0.0,0.0,0.3834467611039416,11.057906006242693,2016
681,0.036852743,20161021,-0.1515730298059625,0.25,0.5,0.3345626396703495,10.979263117005836,2016
682,0.029298596,20161024,0.9723992463036346,0.111111,0.111111,0.3886805794349879,10.846520719513991,2016
683,0.04975412,20161025,0.2504335986254657,0.25,0.75,0.3423719968657943,10.827874999432105,2016
684,0.049609542,20161026,-0.3971462063947717,0.25,0.75,0.3985533921448529,10.731338993894004,2016
685,0.026347723,20161027,-0.1452877854773104,0.0,0.5,0.3988943061908171,10.562103054810011,2016
686,0.026054509,20161028,-0.6185747176889134,0.0,0.25,0.3988116453974369,10.470049710447194,2016
687,0.024300233,20161031,-0.0676815491100213,0.111111,0.222222,0.398025761145795,10.4540119531156,2016
688,0.027154593,20161101,0.9109436000687589,0.25,0.0,0.3981461545904211,10.413622593165716,2016
689,0.027794966,20161102,-0.6898145895177454,0.0,0.25,0.4488436816903917,10.496591269369796,2016
690,0.027168658,20161103,0.7454458587021762,0.25,0.0,0.3988019518961628,10.42663767601581,2016
691,0.024623688,20161104,-0.2964989613416402,0.0,0.25,0.3540032741453825,10.354065741096193,2016
692,0.051445425,20161107,0.0821201637524859,0.0,0.0,0.3605834246273685,10.356590921660016,2016
693,0.0,20161108,0.5207508235743452,0.5,0.25,0.3904401124160556,10.393311659077334,2016
694,0.026957039,20161109,-0.6233204695613614,0.25,0.0,0.3922336461778228,10.351887165924689,2016
695,0.020938335,20161110,1.2562900913905883,0.25,0.25,0.4190400229078772,10.316409539206582,2016
696,0.026947308,20161111,0.6471575667036156,0.0,0.25,0.4204534957900612,10.380677181945284,2016
697,0.021868017,20161114,0.3549148423831028,0.3,0.3,0.4450140246475659,10.28722852044119,2016
698,0.016216567,20161115,0.2826891651723562,0.333333,0.0,0.4449754703988751,10.26521831811807,2016
699,0.0005911465,20161116,0.0545150342552647,0.5,0.25,0.4455953184809433,10.220333918085878,2016
700,0.0,20161117,-0.0612216998234549,0.75,0.25,0.4678813145056159,10.223693417308338,2016
701,0.038939133,20161118,-0.43575317100637,0.25,0.5,0.4874991419628366,10.226663017401666,2016
702,0.0360898,20161121,0.4527932204469787,0.111111,0.111111,0.5286352654029184,10.233071558064006,2016
703,0.022452062,20161122,0.8247933556661202,0.25,0.25,0.5164277268104132,10.29272133365624,2016
704,0.0335714,20161123,-0.2394569164319016,0.25,0.0,0.5555719158988476,10.381780232481605,2016
705,0.022911578,20161124,-0.0886816584652505,0.25,0.25,0.542791531641449,10.35052839092114,2016
706,0.027582848,20161125,0.5345346885398561,0.0,0.5,0.5555109115124206,10.329408184289669,2016
707,0.029882591,20161128,0.1979623027979604,0.2,0.1,0.5685130146428562,10.55438210428522,2016
708,0.0017384107,20161129,-0.2355581141252782,0.5,0.25,0.5086373741084319,10.55481661298875,2016
709,0.05769658,20161130,-0.5126604762717868,0.0,0.0,0.5523067675602111,10.493083847261822,2016
710,0.022521101,20161201,0.615127237431623,0.25,0.25,0.5439135691427792,10.562903775602257,2016
711,0.032215264,20161202,-1.368221880177645,0.0,0.25,0.5582732202737692,10.372104930540829,2016
712,0.037840165,20161205,-1.058392491854332,0.0,0.181818,0.5486522340621606,10.395924191914547,2016
713,0.027045017,20161206,0.0028129225662754,0.0,0.5,0.4936500074823544,10.380482165580087,2016
714,0.022742039,20161207,0.8289851461774411,0.25,0.25,0.5387721321651032,10.385042310631778,2016
715,0.0025112,20161208,-0.3610690992999821,0.5,0.25,0.5280385581627859,10.411984277249946,2016
716,0.033819694,20161209,0.1259921884843029,0.25,0.0,0.5681980779882788,10.197328820755246,2016
717,0.02790221,20161212,-3.761427392986472,0.181818,0.181818,0.602395582184692,10.739992979581343,2016
718,0.023237463,20161213,0.2272590483345604,0.25,0.25,0.5851653416080465,10.727692016073744,2016
719,0.0049276436,20161214,-0.6365390827542172,0.5,0.25,0.646244196881859,10.705842936401591,2016
720,0.040016934,20161215,0.0162550797124128,0.25,0.5,0.6244517090590188,10.785714244627377,2016
721,0.024039082,20161216,0.5848793985764766,0.25,0.25,0.6051658586486877,10.654792450489582,2016
722,0.039064057,20161219,-0.2407117776834222,0.111111,0.111111,0.6126668332507521,10.67187515220726,2016
723,0.0,20161220,-0.344703710548544,0.75,0.25,0.5938432651182204,10.74007044451488,2016
724,0.040270444,20161221,0.8151477455288658,0.25,0.5,0.6506035624074206,10.809550087225848,2016
725,0.04028192,20161222,-0.0713067741435424,0.25,0.5,0.6529088654018048,10.824998202466364,2016
726,0.024466207,20161223,-0.9967320261437984,0.25,0.25,0.6312421350533403,10.80481649267062,2016
727,0.0,20161226,0.4094755996415067,0.625,0.25,0.6601923851009123,10.876636690716186,2016
728,0.024544688,20161227,0.004161283006776,0.25,0.25,0.6369691769715569,10.842931163204913,2016
729,0.0,20161228,-0.370130721265971,0.5,0.0,0.6153479077056964,10.844644194447977,2016
730,0.006143499,20161229,-0.2363937835952678,0.5,0.25,0.6943439618400877,10.795913438861646,2016
731,0.039476912,20161230,0.202624913654148,0.25,0.0,0.7165907660030739,10.784563184152985,2016
732,0.04197546,20170103,0.9339917860530011,0.166667,0.166667,0.7147642495889337,4.0881986133860275,2017
733,0.040155392,20170104,0.9996502259044028,0.25,0.25,0.698279891546927,4.100858743727187,2017
734,0.029324468,20170105,0.0278689095674522,0.5,0.25,0.6835541655047808,4.121431936962754,2017
735,0.04073495,20170106,-0.622983395986787,0.25,0.25,0.7205736332555727,4.112671389872656,2017
736,0.04296515,20170109,0.5048506062742542,0.2,0.1,0.7335471327340582,4.162023529807417,2017
737,0.039881546,20170110,-0.280180414855713,0.25,0.0,0.6961452975603433,4.181444616032892,2017
738,0.0678495,20170111,-0.8978211638971056,0.0,0.0,0.735937788085359,3.9729453215791426,2017
739,0.038381718,20170112,-0.7430284011191168,0.25,0.5,0.7477213268990565,4.0014952675390605,2017
740,0.06958028,20170113,-0.862342963247964,0.0,0.0,0.7831709389594352,4.029605464144212,2017
741,0.042979613,20170116,-2.0195820361605388,0.222222,0.222222,0.8241134615470102,4.019515377634007,2017
742,0.03908495,20170117,0.651622166778254,0.25,0.5,0.7873824084293761,4.095000862767681,2017
743,0.0703892,20170118,-0.0121909487552529,0.0,0.0,0.8069676311276046,4.197122212759111,2017
744,0.04135383,20170119,-0.3895162170082344,0.333333,0.666667,0.7710670307562637,4.241191195905778,2017
745,0.05109515,20170120,1.1701117930261518,0.0,0.2,0.8125036168189471,4.655852679721264,2017
746,0.046442978,20170123,0.6306101699951716,0.2,0.1,0.8691973466234071,4.542199868301313,2017
747,0.039983112,20170124,-0.171271161058184,0.25,0.5,0.871268999306555,4.775772410353199,2017
748,0.044219665,20170125,0.2793213463204491,0.25,0.0,0.8487176009615747,4.94382307475897,2017
749,0.048065417,20170126,0.5122078666363272,0.0,0.75,0.9022870148690734,5.116650038192002,2017
750,0.04503046,20170203,-0.4657861031395538,0.15,0.2,0.8982624640029017,6.280528426922421,2017
751,0.04035281,20170206,0.680045743553892,0.3,0.2,0.8099150051719257,6.180145737805963,2017
752,0.043680284,20170207,-0.0464386570442454,0.25,0.0,0.8004507097840108,6.260591103827264,2017
753,0.040435888,20170208,0.5945654084733354,0.333333,0.333333,0.8178079868694079,6.161580643210486,2017
754,0.049596738,20170209,0.5943799163249608,0.0,0.25,0.8832009412151217,6.215739720392134,2017
755,0.046440117,20170210,0.1455971343836681,0.333333,0.666667,0.8938134350725218,6.435067291273071,2017
756,0.045445424,20170213,0.6156165458562901,0.1,0.2,0.8597899082762697,6.5649862244952635,2017
